fecha	cp	minsplit	minbucket	maxdepth	xval_folds	ganancia	iteracion
20220912 002803	-0.999886885114864	1356.54542628982	675.632721818296	3	5	21880000	59
20220912 002815	-0.689918782530515	1888.12921416339	942.781681869411	5	5	22026666.6666667	60
20220912 002834	-0.480197607133223	745.211512148908	353.050563591402	13	5	22400000	61
20220912 002846	-0.407848671560859	1838.31063169948	918.612199581478	5	5	22400000	62
20220912 002856	-0.511658310247109	3593.4471217512	1.05697934259281	3	5	20093333.3333333	63
20220912 002917	-0.471800170321981	1663.56649864929	296.953076214972	20	5	21906666.6666667	64
20220912 002931	-0.516354656621016	1636.82066235003	815.796130646279	6	5	22626666.6666667	65
20220912 002940	-0.330645142093916	4998.50927219565	999.871563487557	3	5	20786666.6666667	66
20220912 002952	-0.935518727975863	2274.07814044034	619.864740233861	5	5	21800000	67
20220912 003012	-0.535321133743974	969.704703119836	480.651795573004	14	5	22293333.3333333	68
20220912 003030	-0.824174847260932	1672.13128895353	835.253581901095	20	5	22720000	69
20220912 003050	-0.593577226396903	1466.66726884641	732.5153412747	20	5	22360000	70
20220912 003100	-0.247592431667809	1812.21536363079	881.422057185625	3	5	22320000	71
20220912 003116	-0.632916754793067	1997.86970263933	998.399303401248	10	5	22333333.3333333	72
20220912 003134	-0.428730622957786	1834.30699687032	913.386417327318	20	5	22560000	73
20220912 003152	-0.0174638820196605	1627.3144948115	812.547128959721	20	5	22840000	74
20220912 003215	-0.210250603136362	527.061830859302	259.429254736756	20	5	22613333.3333333	75
20220912 003239	-0.999976020994223	1993.18989297962	443.53837305192	20	5	22440000	76
20220912 003254	-0.584076258460948	2246.70370303302	408.01339217532	9	5	22333333.3333333	77
20220912 003305	0.0999125516009082	1791.76615975255	895.219546172365	20	5	-1133333.33333333	78
20220912 003323	-0.866929588039157	1936.09945152248	881.172583200336	20	5	22173333.3333333	79
20220912 003340	-0.796151168233511	1996.74449389725	997.658858687984	11	5	22133333.3333333	80
20220912 003351	-0.087910606274831	1947.03357079016	973.12910148752	3	5	22026666.6666667	81
20220912 003412	-0.250705710037406	472.610972273897	232.158775052026	15	5	22560000	82
20220912 003426	-0.350923583373566	1937.44052691911	959.344560798486	7	5	22120000	83
20220912 003444	-0.176941078242257	2035.75117009033	999.122733007284	14	5	22120000	84
20220912 003501	-0.68309662120705	2442.32275347646	999.932764104827	20	5	22053333.3333333	85
20220912 003518	-0.832217925848002	3137.96613468241	813.724120692603	13	5	21280000	86
20220912 003537	-0.770148716698063	1435.85769151715	717.603932602767	20	5	22480000	87
20220912 003557	-0.209892052928684	634.157541157237	309.120213237586	14	5	23253333.3333333	88
20220912 003616	-0.0273730819520202	2308.38741419495	679.740945759908	20	5	22146666.6666667	89
20220912 003637	-0.390618950361067	666.353515211405	332.992752987235	20	5	23160000	90
20220912 003656	-0.620598216248446	2439.86996322893	390.165401125717	20	5	22360000	91
20220912 003712	-0.143341820435105	4998.92616921109	999.698786230935	19	5	20920000	92
20220912 003729	-0.500673243310261	4117.10824622879	999.471136341413	20	5	20520000	93
20220912 003747	-0.972283647193903	2022.27558858801	620.072916663079	15	5	22213333.3333333	94
20220912 003806	-0.802353907918219	1833.20157976581	397.648142485539	20	5	22253333.3333333	95
20220912 003815	-0.669629618507955	4998.7802219759	634.158178388377	3	5	20600000	96
20220912 003826	-0.282813790004254	3207.67845875279	999.065096585967	4	5	21320000	97
20220912 003847	-0.409278576806578	901.306441535323	442.769964000515	20	5	22413333.3333333	98
20220912 003911	-0.370712718857466	342.917712796305	168.433449188269	20	5	22933333.3333333	99
20220912 003932	-0.379754852792045	625.732939183446	310.322544439554	15	5	23346666.6666667	100
20220912 003948	-0.384711182267833	3322.7430108571	999.584040313615	10	5	21866666.6666667	101
20220912 004003	-0.376709228484041	788.121561292129	322.581505628917	8	5	23573333.3333333	102
20220912 004013	-0.376163425935764	1796.1998740943	247.455842415941	3	5	21693333.3333333	103
20220912 004027	-0.744096270347976	903.559626362243	449.245151096064	7	5	22186666.6666667	104
20220912 004037	-0.778352383860711	4992.0739993001	3.33475587886607	3	5	19653333.3333333	105
20220912 004055	-0.37481804904438	807.206686422721	401.719436130611	10	5	22413333.3333333	106
20220912 004109	-0.384387405578407	760.765746746405	181.977944259521	7	5	22706666.6666667	107
20220912 004126	-0.240267098393313	2830.36339588242	877.001385349631	19	5	21693333.3333333	108
20220912 004140	-0.381696822120539	4997.73001808735	319.915151577726	7	5	20453333.3333333	109
20220912 004155	-0.240134684294094	619.222055724279	309.583882679257	8	5	23453333.3333333	110
20220912 004210	-0.374829268585274	614.508032385738	306.437409177407	7	5	23253333.3333333	111
20220912 004225	-0.375620989930339	1239.15861537343	297.958868077291	8	5	22800000	112
20220912 004238	-0.0594865718763563	4998.08106099329	998.865725984657	3	5	20893333.3333333	113
20220912 004253	-0.238085617750443	2405.75359723696	815.52304701819	8	5	22053333.3333333	114
20220912 004302	-0.999414140123841	4998.35340706119	2.10979062923597	3	5	19680000	115
20220912 004329	-0.6105446868175	912.958387136021	2.36275733852085	20	5	20440000	116
