fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221118 132928	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	589	1	1	1	0.1	50	0.5	FALSE	763369	0.237652591112643	0.4363034503904	0.799852637729061	2.8976568263845	0.0160345717080929	9121	4638000	98
20221118 133214	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	348	1	1	1	0.1	50	0.5	FALSE	763369	0.201949525136584	0.439575304045773	0.601809991069188	2.90486015726718	0.0228290732433605	7552	6576000	99
20221118 133320	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	310	1	1	1	0.1	50	0.5	FALSE	763369	0.160930334203386	0.603501995273766	0.910700225547483	2.79251655661277	0.0213797035174793	7951	5538000	100
20221118 133651	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1134	1	1	1	0.1	50	0.5	FALSE	763369	0.0377852511655054	0.681650104729308	0.844725889380175	4.17886349200878	0.0232491300715408	6617	6766000	101
20221118 134729	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1322	1	1	1	0.1	50	0.5	FALSE	763369	0.0108937634949503	0.34109675156874	0.884513944433209	7.23079325925055	0.0160018533165191	8352	6256000	102
20221118 134923	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	718	1	1	1	0.1	50	0.5	FALSE	763369	0.220236960285972	0.60947795108821	0.650178022518335	2.99286102036227	0.0186132998721307	8269	5782000	103
20221118 135108	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	376	1	1	1	0.1	50	0.5	FALSE	763369	0.0817595998640251	0.502831866325985	0.952884778395386	4.1469021655432	0.0249689821313975	6487	6866000	104
20221118 135405	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	399	1	1	1	0.1	50	0.5	FALSE	763369	0.244038408195151	0.424762839682602	0.631676665056046	2.71726724516699	0.0215550666121675	7434	6172000	105
20221118 135453	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	50	1	1	1	0.1	50	0.5	FALSE	763369	0.258110133170781	0.622079651695956	0.701117130807543	5.33923603940848	0.0229811183274674	7664	5312000	106
20221118 135640	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	107	1	1	1	0.1	50	0.5	FALSE	763369	0.0913496542124217	0.247369523397554	0.527051433031843	7.59804250238161	0.0226302965676344	7166	5748000	107
20221118 135742	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	78	1	1	1	0.1	50	0.5	FALSE	763369	0.250252089265969	0.591598410642706	0.677594255382835	6.58154360853578	0.0152423524111941	9068	3064000	108
20221118 135927	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	466	1	1	1	0.1	50	0.5	FALSE	763369	0.0846692385972291	0.497865637856815	0.312352483976295	4.56759956516628	0.0235097516711773	7418	5644000	109
20221118 140147	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	239	1	1	1	0.1	50	0.5	FALSE	763369	0.246345617153144	0.248808602198539	0.499727342706919	8.02731794654834	0.000552660179540565	6491	4938000	110
20221118 140537	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	0.1	50	0.5	FALSE	763369	0.270344024571944	0.316762904999498	0.0742836944022099	3.46468035437632	0.0147169934224155	10935	2130000	111
20221118 140633	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	92	1	1	1	0.1	50	0.5	FALSE	763369	0.290795951921537	0.506827275884245	0.939434127964475	4.61888599331095	0.0221764487355431	7251	6138000	112
20221118 140858	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	322	1	1	1	0.1	50	0.5	FALSE	763369	0.226615126035083	0.73331936726803	0.977922071336373	10.827627274886	4.63784895247968e-07	8013	3014000	113
20221118 141130	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	179	1	1	1	0.1	50	0.5	FALSE	763369	0.207986184363393	0.356072055453342	0.315098846208735	10.5821148715226	2.68582993830784e-06	8293	3654000	114
20221118 141407	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	351	1	1	1	0.1	50	0.5	FALSE	763369	0.162058547872279	0.504729239547206	0.680383294722333	9.21297164328606	1.37139111991411e-06	8535	2850000	115
20221118 141500	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	88	1	1	1	0.1	50	0.5	FALSE	763369	0.101885518049782	0.647204425613256	0.135569224677875	8.84718407210172	0.0176170715761774	8667	5386000	116
20221118 141600	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	106	1	1	1	0.1	50	0.5	FALSE	763369	0.0924029967775405	0.51531734836949	0.150270265034703	8.54135010775342	0.0188900348301308	8416	5328000	117
20221118 141755	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	73	1	1	1	0.1	50	0.5	FALSE	763369	0.0415100137753761	0.296135813944461	0.121737258846895	10.1414327389002	0.0230540391523016	7300	5480000	118
20221118 141931	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	70	1	1	1	0.1	50	0.5	FALSE	763369	0.204602939199824	0.303956357071735	0.589867806903168	7.51817804565979	0.0211224620995011	6267	6266000	119
