fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221119 043038	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	781	1	1	1	0.1	50	0.5	FALSE	763369	0.277564624	0.656711994	0.347732128	2.291057701	0.028759019	8719	11682000	10
20221119 120306	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1390	1	1	1	0.1	50	0.5	FALSE	763369	0.042407408	0.789022098	0.752455097	2.427687358	0.0323992	8761	11598000	78
20221119 122158	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1726	1	1	1	0.1	50	0.5	FALSE	763369	0.127721159	0.751063332	0.239592952	2.428772688	0.028261837	9147	11386000	80
20221119 102347	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	324	1	1	1	0.1	50	0.5	FALSE	763369	0.212895697	0.667593334	0.678593387	1.808446292	0.039744606	7725	11030000	60
20221119 080142	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	468	1	1	1	0.1	50	0.5	FALSE	763369	0.261133782	0.615942653	0.309976693	2.916308322	0.033336236	8336	10768000	39
20221119 121813	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2213	1	1	1	0.1	50	0.5	FALSE	763369	0.031941244	0.33578524	0.321236842	2.067323216	0.034680188	8598	10564000	79
20221119 093352	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	812	1	1	1	0.1	50	0.5	FALSE	763369	0.229330373	0.273394123	0.297163333	2.08641964	0.027483856	9595	9770000	51
20221119 093630	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1141	1	1	1	0.1	50	0.5	FALSE	763369	0.294738514	0.560448597	0.357605867	1.261781633	0.039885456	7816	9488000	52
20221119 075154	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1526	1	1	1	0.1	50	0.5	FALSE	763369	0.272795047	0.410105359	0.706135255	1.163533471	0.031837442	9885	8710000	36
20221119 050701	1529	608685	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	205	1	1	1	0.1	50	0.5	FALSE	763369	0.239482455	0.371102301	0.992296838	1.076700271	0.038604379	9896	8368000	14
