fecha	cp	minsplit	minbucket	maxdepth	xval_folds	ganancia	iteracion
20220912 013231	-0.416876069896606	718.59688704787	351.220780164998	18	5	22653333.3333333	32
20220912 013254	-0.999505302591388	643.11864545799	321.500980855611	20	5	23413333.3333333	33
20220912 013314	-0.919121749545981	1052.5301599976	525.920851397987	20	5	22573333.3333333	34
20220912 013325	-0.999905371507369	855.406841455731	425.039439806947	4	5	22106666.6666667	35
20220912 013335	-0.0514668126419822	4995.00193038549	996.143161763361	3	5	20400000	36
20220912 013353	-0.153338221633746	1133.13899757989	543.758800951942	13	5	22400000	37
20220912 013419	-0.999555007131616	3147.44390884237	1.03019982050739	20	5	20360000	38
20220912 014735	-0.467019407987791	1590.56797012574	330.14522403575	10	5	22120000	39
20220912 014803	-0.96311896775256	32.5666202133241	16.151032592417	15	5	12893333.3333333	40
20220912 014818	-0.826256843141933	2287.4674605133	608.989751978448	8	5	21986666.6666667	41
20220912 014838	-0.133967246818511	4998.59462220889	293.03564516847	15	5	20666666.6666667	42
20220912 014859	-0.712717142467633	919.138992775126	456.448310808618	18	5	22386666.6666667	43
20220912 014914	-0.900736158023754	3271.14484855767	913.021618132573	9	5	22146666.6666667	44
20220912 014926	-0.993967189873668	4999.62180719775	110.08326892263	6	5	20586666.6666667	45
20220912 014948	-0.147773421957037	2129.12496348011	1.47818105282135	15	5	21493333.3333333	46
20220912 014958	-0.744894241684149	25.224849041191	9.44262542279223	3	5	20773333.3333333	47
20220912 015015	-0.709706747714282	2293.63941639544	994.40278702668	14	5	22120000	48
20220912 015034	-0.999553135606191	1942.74803566097	970.265211832697	20	5	22240000	49
20220912 015052	-0.742740091010008	818.077109493934	403.28484856707	10	5	22440000	50
20220912 015109	-0.0874472629097421	1692.40650234603	845.938608143346	7	5	22226666.6666667	51
20220912 015128	-0.383105856243626	1764.55994327435	879.056530144527	14	5	22280000	52
20220912 015147	-0.48836849007946	4990.91105524503	363.682946159636	20	5	20586666.6666667	53
20220912 015208	-0.40050349159894	604.801043558147	301.660782929904	13	5	23320000	54
20220912 015228	-0.999969912422046	3088.87865863875	379.285080872059	20	5	20893333.3333333	55
20220912 015416	-0.960812591717243	88.3935490013052	42.256208257071	15	5	17706666.6666667	56
20220912 015440	-0.798356770518933	2029.63556787817	650.947905714505	7	5	22146666.6666667	57
20220912 015501	-0.138070264111886	2482.6756465338	2.27054791827293	15	5	20706666.6666667	58
20220912 015520	-0.999993128439932	1528.09874309245	758.853867769459	20	5	22440000	59
20220912 015532	-0.891766206012986	4993.29857287839	399.095193074121	3	5	20733333.3333333	60
20220912 015548	-0.870981292346513	2151.5819055122	420.64788126008	10	5	22320000	61
20220912 015558	-0.744067315365875	1054.24115192112	431.124897484779	3	5	21293333.3333333	62
20220912 015616	-0.999984686180025	3128.96817781352	323.943677242791	7	5	21253333.3333333	63
20220912 015632	-0.0907364557620049	909.823763759723	446.656281147835	8	5	22453333.3333333	64
20220912 015646	-0.920968650326878	1981.1168204229	989.410491689985	6	5	22013333.3333333	65
20220912 015702	-0.726223255057308	814.547359156418	405.920706211996	9	5	22786666.6666667	66
20220912 015723	-0.807019440897312	820.973100354076	406.304715309595	20	5	22733333.3333333	67
20220912 015740	-0.352008126701103	2843.2850313589	998.960165809683	14	5	21586666.6666667	68
20220912 015759	-0.71094480866945	1621.80222936327	810.334805111518	14	5	22693333.3333333	69
20220912 015817	-0.713171384778789	4997.23433330693	370.22476434452	13	5	20600000	70
20220912 015842	-0.656550729043854	878.127956766204	438.348176704142	14	5	22426666.6666667	71
20220912 015904	-0.732655751905347	763.663829886319	370.555691954179	18	5	22306666.6666667	72
20220912 015921	-0.833882891544395	3528.55391511346	999.342301274035	20	5	20946666.6666667	73
20220912 015944	-0.358682881370705	492.819752952901	245.848011798431	20	5	22413333.3333333	74
20220912 020006	-0.487269927848344	649.220758993793	323.709812914751	20	5	23466666.6666667	75
20220912 020026	-0.487706062371853	3041.21143656415	356.901174206627	20	5	21213333.3333333	76
20220912 020046	-0.120972468980107	960.612495034101	475.548224456735	20	5	22253333.3333333	77
20220912 020102	-0.204345696283319	413.480540740494	205.954378523071	8	5	21413333.3333333	78
20220912 020123	-0.810700827611795	2880.97060754708	10.5683257142068	15	5	19560000	79
20220912 020142	-0.307392884472209	4935.82727935424	350.56874531527	20	5	20600000	80
20220912 020159	-0.587460831287458	960.49043243395	478.911312663891	3	5	21533333.3333333	81
20220912 020216	-0.567596293211016	1995.46784142866	995.255061246027	14	5	22306666.6666667	82
20220912 020235	-0.705482117999847	363.297950040318	172.948362520229	11	5	22600000	83
20220912 020257	-0.175258713367889	608.222151206584	303.723920429236	18	5	23373333.3333333	84
20220912 020318	-0.372835026175869	662.476523400184	330.769332834169	13	5	23306666.6666667	85
20220912 020340	-0.134420083094076	587.259579609944	292.160728312599	17	5	22893333.3333333	86
20220912 020354	-0.488443917877369	2001.45597733552	998.61560863437	6	5	22133333.3333333	87
20220912 020404	-0.323354044840203	2026.38809735635	998.459464697371	3	5	22040000	88
20220912 020424	-0.203473135229789	818.938061838768	407.908327921295	19	5	22826666.6666667	89
20220912 020438	-0.351155124683656	468.526182148241	233.829413269402	3	5	21400000	90
20220912 020450	-0.685509159976913	2604.98409608241	999.239394721171	5	5	22040000	91
20220912 020510	-0.462015588327367	611.573261109619	305.744424411736	14	5	23280000	92
20220912 020522	-0.3491767890498	4995.16404032997	947.61205572753	5	5	20386666.6666667	93
20220912 020535	-0.918336737581339	1673.90025384503	349.169684606575	6	5	22093333.3333333	94
20220912 020555	-0.48866628093413	963.3384434788	481.38525345325	14	5	22346666.6666667	95
20220912 020616	-0.909865753114778	4692.17666505714	249.94786231785	20	5	20560000	96
20220912 020626	-0.103333768598997	2488.58996726621	766.401727946471	3	5	21773333.3333333	97
20220912 020646	-0.331120423048744	1482.17483907803	736.155014518918	14	5	22346666.6666667	98
20220912 020706	-0.999989738584235	1190.4922198697	468.092026674772	20	5	22933333.3333333	99
20220912 020725	-0.115665573338121	4999.93656712046	323.891657686653	14	5	20386666.6666667	100
20220912 020743	-0.184439665834033	2003.34259725589	999.796087423814	15	5	22333333.3333333	101
20220912 020804	-0.173106501532592	1506.7808706313	327.627338760791	20	5	22400000	102
20220912 020814	-0.344899311893649	1597.18021713997	794.041757114566	3	5	22200000	103
20220912 020831	-0.590478687183831	4999.75428094737	866.167180998894	20	5	20293333.3333333	104
20220912 020852	-0.701066560121656	637.815914532939	315.722534348496	13	5	23293333.3333333	105
20220912 020916	-0.497001904205322	1969.64957599457	984.234759014049	20	5	22346666.6666667	106
20220912 020938	-0.4778874071642	480.204840227741	224.155174409346	18	5	22493333.3333333	107
20220912 020951	-0.0773129732354191	3008.62456448286	999.592642340077	6	5	21306666.6666667	108
20220912 021001	-0.0425294184711915	784.649022758941	391.013167042847	3	5	21720000	109
20220912 021011	-0.999857938911156	2177.53601259282	999.134177216392	3	5	22280000	110
20220912 021032	-0.965607370121104	1988.54277861444	316.678048408897	20	5	22173333.3333333	111
20220912 021049	-0.813598019869742	630.113891460336	294.621782417874	10	5	22853333.3333333	112
20220912 021117	-0.176926704963846	701.781131496184	349.796340501157	15	5	22600000	113
20220912 021138	-0.104411906811622	605.366275568698	300.850734962085	13	5	23400000	114
20220912 021156	-0.151811762259891	1583.40637070025	791.577841487118	18	5	22746666.6666667	115
20220912 021218	-0.127601529790934	735.954570743858	326.766833486217	18	5	23746666.6666667	116
20220912 021231	-0.257368896136687	1685.66474497764	839.812023938402	5	5	22573333.3333333	117
20220912 021250	-0.357808922348711	1817.6112919688	287.141297142159	13	5	21920000	118
20220912 021259	0.0107222206370795	4308.68480600231	1.12750867655004	3	5	-1220000	119
20220912 021310	-0.621171204415028	4999.30323542002	1.46796777047132	4	5	19853333.3333333	120
20220912 021343	-0.210942077108506	11.6204746745991	1.3359022315175	20	5	9986666.66666667	121
20220912 021402	-0.281023577770412	1992.68782516814	995.6852358462	19	5	22253333.3333333	122
20220912 021422	-0.317015068063407	1092.89929122067	544.276354787475	19	5	22146666.6666667	123
20220912 021443	-0.160391599556454	3477.5469269122	272.664286645201	18	5	21573333.3333333	124
20220912 021508	-0.330002963517276	2397.86787876824	801.823820368332	17	5	22373333.3333333	125
20220912 021532	-0.368022744315574	2598.74445665804	143.610886320583	20	5	21893333.3333333	126
20220912 021558	-0.677219369346743	4998.60879670735	105.899140824214	19	5	20586666.6666667	127
20220912 021617	-0.608996617642816	1224.91487677878	601.915245793472	11	5	22680000	128
20220912 021637	-0.114933108134138	658.161720513099	325.122908488723	5	5	22653333.3333333	129
20220912 021647	-0.102726235463855	3486.02020939584	819.754067641538	3	5	21520000	130
20220912 021702	-0.21157646521407	2150.83529398635	515.994431305783	8	5	21960000	131
20220912 021725	-0.109708074583179	651.957832624814	323.502132913386	19	5	23600000	132
